cover_image_name,k,t,command,type,value
t02,7,370000,write,total,93352
t02,7,370000,read,processing,40880
t02,7,370000,read,total,43072
t02,7,370000,write,processing,69050
t02,7,370000,write,total,93032
t02,7,370000,read,processing,40597
t02,7,370000,read,total,42808
t02,7,370000,write,processing,69333
t02,7,370000,write,total,93050
t02,7,370000,read,processing,40696
t02,7,370000,read,total,42915
t02,7,370000,write,processing,69560
t02,7,370000,write,total,93852
t02,7,370000,read,processing,41710
t02,7,370000,read,total,43930
t02,8,100,write,processing,20
t02,8,100,write,total,22629
t02,8,100,read,processing,10
t02,8,100,read,total,2217
t02,8,100,write,processing,22
t02,8,100,write,total,23690
t02,8,100,read,processing,10
t02,8,100,read,total,2383
t02,8,100,write,processing,22
t02,8,100,write,total,24255
t02,8,100,read,processing,10
t02,8,100,read,total,2268
t02,8,100,write,processing,22
t02,8,100,write,total,24104
t02,8,100,read,processing,13
t02,8,100,read,total,2349
t02,8,100,write,processing,23
t02,8,100,write,total,25878
t02,8,100,read,processing,11
t02,8,100,read,total,2414
t02,8,100,write,processing,39
t02,8,100,write,total,28553
t02,8,100,read,processing,11
t02,8,100,read,total,2491
t02,8,100,write,processing,23
t02,8,100,write,total,25679
t02,8,100,read,processing,11
t02,8,100,read,total,2474
t02,8,100,write,processing,24
t02,8,100,write,total,26254
t02,8,100,read,processing,12
t02,8,100,read,total,2468
t02,8,100,write,processing,24
t02,8,100,write,total,27248
t02,8,100,read,processing,17
t02,8,100,read,total,2419
t02,8,100,write,processing,24
t02,8,100,write,total,25135
t02,8,100,read,processing,12
t02,8,100,read,total,2443
t02,8,370000,write,processing,64003
t02,8,370000,write,total,89641
t02,8,370000,read,processing,35613
t02,8,370000,read,total,37807
t02,8,370000,write,processing,64547
t02,8,370000,write,total,89773
t02,8,370000,read,processing,35335
t02,8,370000,read,total,37571
t02,8,370000,write,processing,65309
t02,8,370000,write,total,89350
t02,8,370000,read,processing,35352
t02,8,370000,read,total,37534
t02,8,370000,write,processing,65144
t02,8,370000,write,total,89014
t02,8,370000,read,processing,35216
t02,8,370000,read,total,37402
t02,8,370000,write,processing,65261
t02,8,370000,write,total,90513
t02,8,370000,read,processing,35194
t02,8,370000,read,total,37441
t02,8,370000,write,processing,65544
t02,8,370000,write,total,89823
t02,8,370000,read,processing,35197
t02,8,370000,read,total,37439
t02,8,370000,write,processing,65508
t02,8,370000,write,total,90304
t02,8,370000,read,processing,35166
t02,8,370000,read,total,37347
t02,8,370000,write,processing,66055
t02,8,370000,write,total,96033
t02,8,370000,read,processing,35288
t02,8,370000,read,total,37515
t02,8,370000,write,processing,65382
t02,8,370000,write,total,91040
t02,8,370000,read,processing,35376
t02,8,370000,read,total,37697
t02,8,370000,write,processing,65268
t02,8,370000,write,total,89798
t02,8,370000,read,processing,35304
t02,8,370000,read,total,37491
t02,1,16,write,processing,7
t02,1,16,write,total,23300
t02,1,16,read,processing,3
t02,1,16,read,total,2231
t02,1,16,write,processing,7
t02,1,16,write,total,24793
t02,1,16,read,processing,3
t02,1,16,read,total,2222
t02,1,16,write,processing,7
t02,1,16,write,total,23267
t02,1,16,read,processing,4
t02,1,16,read,total,2414
t02,1,16,write,processing,8
t02,1,16,write,total,23583
t02,1,16,read,processing,3
t02,1,16,read,total,2351
t02,1,16,write,processing,7
t02,1,16,write,total,23762
t02,1,16,read,processing,4
t02,1,16,read,total,2269
t02,1,16,write,processing,9
t02,1,16,write,total,26800
t02,1,16,read,processing,4
t02,1,16,read,total,2398
t02,1,16,write,processing,8
t02,1,16,write,total,31388
t02,1,16,read,processing,4
t02,1,16,read,total,2376
t02,1,16,write,processing,8
t02,1,16,write,total,32640
t02,1,16,read,processing,4
t02,1,16,read,total,2368
t02,1,16,write,processing,8
t02,1,16,write,total,28033
t02,1,16,read,processing,4
t02,1,16,read,total,2468
t02,1,16,write,processing,8
t02,1,16,write,total,26946
t02,1,16,read,processing,4
t02,1,16,read,total,2497
t02,1,32,write,processing,12
t02,1,32,write,total,25133
t02,1,32,read,processing,6
t02,1,32,read,total,2380
t02,1,32,write,processing,11
t02,1,32,write,total,28579
t02,1,32,read,processing,6
t02,1,32,read,total,2404
t02,1,32,write,processing,12
t02,1,32,write,total,26425
t02,1,32,read,processing,6
t02,1,32,read,total,2413
t02,1,32,write,processing,13
t02,1,32,write,total,32465
t02,1,32,read,processing,6
t02,1,32,read,total,2381
t02,1,32,write,processing,12
t02,1,32,write,total,33002
t02,1,32,read,processing,6
t02,1,32,read,total,2457
t02,1,32,write,processing,12
t02,1,32,write,total,30880
t02,1,32,read,processing,7
t02,1,32,read,total,2552
t02,1,32,write,processing,12
t02,1,32,write,total,28938
t02,1,32,read,processing,6
t02,1,32,read,total,2415
t02,1,32,write,processing,19
t02,1,32,write,total,32015
t02,1,32,read,processing,7
t02,1,32,read,total,2948
t02,1,32,write,processing,14
t02,1,32,write,total,31156
t02,1,32,read,processing,6
t02,1,32,read,total,2561
t02,1,32,write,processing,12
t02,1,32,write,total,30090
t02,1,32,read,processing,7
t02,1,32,read,total,2521
t02,1,64,write,processing,24
t02,1,64,write,total,26643
t02,1,64,read,processing,11
t02,1,64,read,total,2461
t02,1,64,write,processing,19
t02,1,64,write,total,32917
t02,1,64,read,processing,11
t02,1,64,read,total,2459
t02,1,64,write,processing,20
t02,1,64,write,total,31129
t02,1,64,read,processing,15
t02,1,64,read,total,2581
t02,1,64,write,processing,20
t02,1,64,write,total,24664
t02,1,64,read,processing,12
t02,1,64,read,total,2472
t02,1,64,write,processing,20
t02,1,64,write,total,28289
t02,1,64,read,processing,18
t02,1,64,read,total,2460
t02,1,64,write,processing,20
t02,1,64,write,total,26295
t02,1,64,read,processing,12
t02,1,64,read,total,2470
t02,1,64,write,processing,20
t02,1,64,write,total,26096
t02,1,64,read,processing,11
t02,1,64,read,total,2534
t02,1,64,write,processing,22
t02,1,64,write,total,28464
t02,1,64,read,processing,20
t02,1,64,read,total,2560
t02,1,64,write,processing,21
t02,1,64,write,total,27202
t02,1,64,read,processing,12
t02,1,64,read,total,2531
t02,1,64,write,processing,21
t02,1,64,write,total,29417
t02,1,64,read,processing,12
t02,1,64,read,total,2512
t02,1,128,write,processing,36
t02,1,128,write,total,27063
t02,1,128,read,processing,22
t02,1,128,read,total,2481
t02,1,128,write,processing,35
t02,1,128,write,total,29584
t02,1,128,read,processing,22
t02,1,128,read,total,2537
t02,1,128,write,processing,36
t02,1,128,write,total,33382
t02,1,128,read,processing,22
t02,1,128,read,total,2509
t02,1,128,write,processing,38
t02,1,128,write,total,26305
t02,1,128,read,processing,22
t02,1,128,read,total,2492
t02,1,128,write,processing,35
t02,1,128,write,total,25941
t02,1,128,read,processing,22
t02,1,128,read,total,2520
t02,1,128,write,processing,35
t02,1,128,write,total,30054
t02,1,128,read,processing,22
t02,1,128,read,total,2409
t02,1,128,write,processing,36
t02,1,128,write,total,27832
t02,1,128,read,processing,23
t02,1,128,read,total,2594
t02,1,128,write,processing,36
t02,1,128,write,total,34973
t02,1,128,read,processing,23
t02,1,128,read,total,2572
t02,1,128,write,processing,41
t02,1,128,write,total,29557
t02,1,128,read,processing,22
t02,1,128,read,total,2656
t02,1,128,write,processing,37
t02,1,128,write,total,25961
t02,1,128,read,processing,23
t02,1,128,read,total,2506
t02,1,256,write,processing,66
t02,1,256,write,total,26366
t02,1,256,read,processing,42
t02,1,256,read,total,2400
t02,1,256,write,processing,65
t02,1,256,write,total,27624
t02,1,256,read,processing,43
t02,1,256,read,total,2466
t02,1,256,write,processing,67
t02,1,256,write,total,29590
t02,1,256,read,processing,43
t02,1,256,read,total,2508
t02,1,256,write,processing,67
t02,1,256,write,total,26466
t02,1,256,read,processing,44
t02,1,256,read,total,2578
t02,1,256,write,processing,69
t02,1,256,write,total,31123
t02,1,256,read,processing,44
t02,1,256,read,total,2646
t02,1,256,write,processing,69
t02,1,256,write,total,26706
t02,1,256,read,processing,44
t02,1,256,read,total,2578
t02,1,256,write,processing,69
t02,1,256,write,total,27530
t02,1,256,read,processing,44
t02,1,256,read,total,2608
t02,1,256,write,processing,70
t02,1,256,write,total,27011
t02,1,256,read,processing,44
t02,1,256,read,total,2571
t02,1,256,write,processing,69
t02,1,256,write,total,26706
t02,1,256,read,processing,44
t02,1,256,read,total,2593
t02,1,256,write,processing,69
t02,1,256,write,total,28421
t02,1,256,read,processing,48
t02,1,256,read,total,4869
t02,1,512,write,processing,130
t02,1,512,write,total,32669
t02,1,512,read,processing,93
t02,1,512,read,total,2500
t02,1,512,write,processing,130
t02,1,512,write,total,26717
t02,1,512,read,processing,85
t02,1,512,read,total,2553
t02,1,512,write,processing,130
t02,1,512,write,total,26326
t02,1,512,read,processing,84
t02,1,512,read,total,2563
t02,1,512,write,processing,130
t02,1,512,write,total,29348
t02,1,512,read,processing,147
t02,1,512,read,total,3269
t02,1,512,write,processing,130
t02,1,512,write,total,26062
t02,1,512,read,processing,87
t02,1,512,read,total,2583
t02,1,512,write,processing,160
t02,1,512,write,total,27004
t02,1,512,read,processing,88
t02,1,512,read,total,2656
t02,1,512,write,processing,133
t02,1,512,write,total,29070
t02,1,512,read,processing,88
t02,1,512,read,total,2597
t02,1,512,write,processing,134
t02,1,512,write,total,26741
t02,1,512,read,processing,87
t02,1,512,read,total,2599
t02,1,512,write,processing,136
t02,1,512,write,total,29144
t02,1,512,read,processing,88
t02,1,512,read,total,2878
t02,1,512,write,processing,136
t02,1,512,write,total,27752
t02,1,512,read,processing,88
t02,1,512,read,total,2576
t02,1,1024,write,processing,255
t02,1,1024,write,total,32631
t02,1,1024,read,processing,168
t02,1,1024,read,total,2601
t02,1,1024,write,processing,254
t02,1,1024,write,total,31476
t02,1,1024,read,processing,168
t02,1,1024,read,total,2576
t02,1,1024,write,processing,256
t02,1,1024,write,total,33536
t02,1,1024,read,processing,168
t02,1,1024,read,total,2582
t02,1,1024,write,processing,268
t02,1,1024,write,total,33652
t02,1,1024,read,processing,168
t02,1,1024,read,total,4938
t02,1,1024,write,processing,255
t02,1,1024,write,total,33611
t02,1,1024,read,processing,168
t02,1,1024,read,total,2599
t02,1,1024,write,processing,254
t02,1,1024,write,total,33866
t02,1,1024,read,processing,168
t02,1,1024,read,total,2563
t02,1,1024,write,processing,281
t02,1,1024,write,total,33760
t02,1,1024,read,processing,168
t02,1,1024,read,total,2557
t02,1,1024,write,processing,255
t02,1,1024,write,total,34358
t02,1,1024,read,processing,205
t02,1,1024,read,total,2621
t02,1,1024,write,processing,256
t02,1,1024,write,total,32158
t02,1,1024,read,processing,168
t02,1,1024,read,total,2635
t02,1,1024,write,processing,255
t02,1,1024,write,total,33762
t02,1,1024,read,processing,168
t02,1,1024,read,total,2570
t02,1,2048,write,processing,500
t02,1,2048,write,total,26517
t02,1,2048,read,processing,315
t02,1,2048,read,total,2601
t02,1,2048,write,processing,477
t02,1,2048,write,total,25723
t02,1,2048,read,processing,358
t02,1,2048,read,total,2701
t02,1,2048,write,processing,491
t02,1,2048,write,total,28114
t02,1,2048,read,processing,325
t02,1,2048,read,total,2689
t02,1,2048,write,processing,536
t02,1,2048,write,total,29843
t02,1,2048,read,processing,336
t02,1,2048,read,total,2763
t02,1,2048,write,processing,536
t02,1,2048,write,total,27205
t02,1,2048,read,processing,335
t02,1,2048,read,total,2873
t02,1,2048,write,processing,507
t02,1,2048,write,total,27385
t02,1,2048,read,processing,335
t02,1,2048,read,total,2806
t02,1,2048,write,processing,506
t02,1,2048,write,total,27956
t02,1,2048,read,processing,336
t02,1,2048,read,total,2827
t02,1,2048,write,processing,506
t02,1,2048,write,total,26018
t02,1,2048,read,processing,335
t02,1,2048,read,total,2805
t02,1,2048,write,processing,532
t02,1,2048,write,total,27942
t02,1,2048,read,processing,347
t02,1,2048,read,total,2864
t02,1,2048,write,processing,522
t02,1,2048,write,total,30639
t02,1,2048,read,processing,346
t02,1,2048,read,total,2816
t02,1,4096,write,processing,977
t02,1,4096,write,total,26993
t02,1,4096,read,processing,649
t02,1,4096,read,total,3269
t02,1,4096,write,processing,978
t02,1,4096,write,total,27879
t02,1,4096,read,processing,668
t02,1,4096,read,total,3150
t02,1,4096,write,processing,1006
t02,1,4096,write,total,27333
t02,1,4096,read,processing,670
t02,1,4096,read,total,3118
t02,1,4096,write,processing,1008
t02,1,4096,write,total,27261
t02,1,4096,read,processing,694
t02,1,4096,read,total,3719
t02,1,4096,write,processing,1009
t02,1,4096,write,total,28975
t02,1,4096,read,processing,669
t02,1,4096,read,total,3130
t02,1,4096,write,processing,1008
t02,1,4096,write,total,34384
t02,1,4096,read,processing,670
t02,1,4096,read,total,3134
t02,1,4096,write,processing,1032
t02,1,4096,write,total,34271
t02,1,4096,read,processing,669
t02,1,4096,read,total,3068
t02,1,4096,write,processing,1007
t02,1,4096,write,total,34236
t02,1,4096,read,processing,675
t02,1,4096,read,total,3076
t02,1,4096,write,processing,1007
t02,1,4096,write,total,27929
t02,1,4096,read,processing,673
t02,1,4096,read,total,3116
t02,1,4096,write,processing,1029
t02,1,4096,write,total,27305
t02,1,4096,read,processing,707
t02,1,4096,read,total,3406
t02,1,8192,write,processing,2020
t02,1,8192,write,total,29407
t02,1,8192,read,processing,1301
t02,1,8192,read,total,3698
t02,1,8192,write,processing,2005
t02,1,8192,write,total,34318
t02,1,8192,read,processing,1323
t02,1,8192,read,total,3675
t02,1,8192,write,processing,1950
t02,1,8192,write,total,33918
t02,1,8192,read,processing,1300
t02,1,8192,read,total,3683
t02,1,8192,write,processing,1969
t02,1,8192,write,total,31211
t02,1,8192,read,processing,1484
t02,1,8192,read,total,4285
t02,1,8192,write,processing,2040
t02,1,8192,write,total,35593
t02,1,8192,read,processing,1341
t02,1,8192,read,total,3812
t02,1,8192,write,processing,2095
t02,1,8192,write,total,30212
t02,1,8192,read,processing,1366
t02,1,8192,read,total,3787
t02,1,8192,write,processing,2030
t02,1,8192,write,total,29161
t02,1,8192,read,processing,1341
t02,1,8192,read,total,3931
t02,1,8192,write,processing,2034
t02,1,8192,write,total,27949
t02,1,8192,read,processing,1340
t02,1,8192,read,total,3853
t02,1,8192,write,processing,2054
t02,1,8192,write,total,29070
t02,1,8192,read,processing,1341
t02,1,8192,read,total,3780
t02,1,8192,write,processing,2038
t02,1,8192,write,total,30330
t02,1,8192,read,processing,1380
t02,1,8192,read,total,3998
t02,1,16384,write,processing,3911
t02,1,16384,write,total,29389
t02,1,16384,read,processing,2632
t02,1,16384,read,total,5089
t02,1,16384,write,processing,3914
t02,1,16384,write,total,34448
t02,1,16384,read,processing,2619
t02,1,16384,read,total,5051
t02,1,16384,write,processing,4419
t02,1,16384,write,total,33305
t02,1,16384,read,processing,2718
t02,1,16384,read,total,5153
t02,1,16384,write,processing,4041
t02,1,16384,write,total,30242
